cid,iupacname,file_names,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11,label12,label13,label14,label15,label16,label17,label18,label19,label20,label21,label22,label23,label24,label25,label26,label27,label28,label29,label30,label31,label32,label33,label34,label35,label36,label37,label38,label39,label40,label41,label42,label43,label44,label45,label46,label47,label48,label49,label50,label51,label52,label53,label54,label55,label56,label57,label58,label59,label60,label61,label62,label63,label64,label65,label66,label67
67068427,(Z)-3-(4-fluorophenyl)-3-methoxyprop-2-enoic acid,67068427.png,1,6,62,11,5,4,5,6,18,5,71,21,10,11,5,4,5,36,24,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23378286,"3-(3,5-difluoro-4-hydroxyphenyl)-2-methylpropanoic acid",23378286.png,1,4,5,6,4,33,34,5,60,71,5,18,5,40,21,10,11,5,15,5,36,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46708344,"1-(4-hydroxyphenyl)aziridine-2,3-dione",46708344.png,1,27,5,6,18,5,40,21,10,11,576,5,15,33,4,5,60,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134534008,(E)-3-[(2R)-4-iodomorpholin-2-yl]prop-2-enoic acid,134534008.png,1,6,53,11,5,4,5,17,6,15,97,11,5,18,5,28,464,465,5,15,5,10,22,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141286377,"(E)-3-(1,2,3-trimethyl-7-oxabicyclo[4.1.0]heptan-2-yl)prop-2-enoic acid",141286377.png,1,6,53,11,5,4,5,6,27,33,15,33,4,5,35,36,10,5,55,5,179,159,17,266,218,22,73,13,5,15,5,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644220,hexan-1-one,644220.png,1,37,13,5,27,5,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,ortho-nitrobenzaldehyde,93.png,1,277,64,5,144,158,304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367925,"(1E)-1-methylsulfanylbuta-1,3-diene",5367925.png,1,6,27,53,11,5,27,5,36,10,25,10,48,74,5,27,33,4,5,60,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139468966,(2R)-2-(1-acetylpiperidin-4-yl)cyclopropane-1-carboxylic acid,139468966.png,1,6,15,97,11,5,15,5,6,27,5,31,10,167,5,18,5,10,11,8,12,26,5,27,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11045029,3-iodo-2-(iodomethyl)prop-1-ene,11045029.png,1,4,5,28,5,15,5,6,28,36,10,11,12,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134225075,N-[(Z)-prop-1-enyl]sulfanylpropan-1-amine,134225075.png,1,41,5,17,6,29,5,12,5,27,5,23,10,22,25,10,12,13,5,27,5,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232536,"3-(2,4,6-trimethylphenyl)propanoic acid",232536.png,1,4,5,6,15,33,18,33,39,5,35,36,10,21,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274996,2-(4-chloro-N-nitrosoanilino)acetic acid,274996.png,1,15,5,6,18,5,7,5,41,5,208,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462931,"(3E)-6-methylhepta-1,3,5-triene",5462931.png,1,6,4,53,11,5,39,5,36,10,73,74,5,27,33,4,33,34,5,35,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142408108,3-(6-methoxy-4-methylpyridin-3-yl)propanoic acid,142408108.png,1,4,5,6,39,5,36,24,5,18,5,36,10,44,5,4,5,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123549293,"3-(2,6-dichlorophenyl)-2-sulfanylidenepropanoic acid",123549293.png,1,4,5,6,15,33,39,5,60,7,21,10,11,5,15,5,25,10,103,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"2,6-dimethylcyclohexan-1-one",116.png,1,15,33,39,5,60,36,10,8,37,13,5,27,5,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855978,"(E)-3-(3-chloro-1,2-oxazol-5-yl)prop-2-enoic acid",10855978.png,1,6,53,11,5,4,5,6,4,5,7,5,27,33,15,5,78,79,5,34,5,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65946178,2-hydroxy-3-(1-methylpyrazol-4-yl)propanoic acid,65946178.png,1,15,5,40,5,4,5,6,27,5,36,10,219,79,5,18,5,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123761006,hex-3-en-3-ylsilane,123761006.png,1,37,5,4,5,23,5,4,5,10,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219196,3-(4-hydroxyphenyl)-2-methylprop-2-enoic acid,219196.png,1,4,5,6,18,5,40,21,10,11,5,15,5,36,10,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19994674,"5-hydroxy-1,3-benzodithiole-2-carboxylic acid",19994674.png,1,34,5,40,5,27,33,4,5,117,577,5,15,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137360823,3-(4-bromo-3-fluorophenyl)-2-hydroxypropanoic acid,137360823.png,1,4,5,6,18,5,75,5,4,5,71,21,10,11,5,15,5,40,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13444538,2-ethenylpent-4-enenitrile,13444538.png,1,15,5,19,23,10,9,5,18,5,38,478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13531056,propyl 2-(4-hydroxyphenyl)acetate,13531056.png,1,81,82,10,45,15,5,6,18,5,40,21,10,11,31,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,"1,2-dibromo-1,1,2-trifluoro-2-methoxyethane",253.png,1,27,33,15,5,60,75,5,27,33,27,33,15,5,35,71,5,15,5,36,24,19,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144627970,"(E)-3-(6-methyl-1,2-dihydropyridin-4-yl)prop-2-enoic acid",144627970.png,1,6,53,11,5,4,5,6,39,5,36,10,5,27,33,15,5,60,120,44,5,18,5,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781730,3-[2-chloro-4-(trifluoromethyl)phenyl]prop-2-enoic acid,2781730.png,1,4,5,17,15,5,7,5,18,5,6,35,71,36,10,11,21,10,22,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20327363,3-(2-bicyclo[3.1.1]heptanyl)propanoic acid,20327363.png,1,4,5,6,15,5,159,17,321,151,22,73,13,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22456455,"2,2-bis(ethenylsulfanyl)propane",22456455.png,1,15,33,15,5,76,6,19,23,10,25,10,11,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19871795,(E)-3-(4-hydroxy-2-methylphenyl)prop-2-enoic acid,19871795.png,1,6,53,11,5,4,5,6,18,5,40,5,15,5,36,10,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53869194,(3R)-3-fluorohexane,53869194.png,1,6,4,57,5,4,5,71,37,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142220659,(E)-3-(4-amino-2-hydroxyphenyl)prop-2-enoic acid,142220659.png,1,6,53,11,5,4,5,6,18,5,20,5,15,5,40,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2-phenylcyclopropan-1-amine,154.png,1,15,5,21,10,8,12,13,5,27,5,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97949,3-(4-hydroxyphenyl)-2-phenylpropanoic acid,97949.png,1,4,5,6,18,5,40,21,10,11,5,15,5,21,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18544320,2-oxo-3-phenylsulfanylpropanoic acid,18544320.png,1,15,5,72,5,4,5,21,10,25,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22593732,(E)-3-(6-aminopyridin-3-yl)-2-methylprop-2-enoic acid,22593732.png,1,6,53,11,5,4,5,6,39,5,20,44,5,4,5,10,11,5,15,5,36,10,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57011669,3-chloro-3-(4-methylphenyl)-2-oxopropanoic acid,57011669.png,1,4,5,7,5,4,5,6,18,5,36,10,21,10,11,5,15,5,72,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064063,"5-iodo-4,4-dimethylpent-1-ene",11064063.png,1,34,5,28,5,18,33,18,5,60,36,10,9,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129670252,(E)-2-(4-hydroxyphenyl)but-2-enoic acid,129670252.png,1,6,53,11,5,15,5,6,18,5,40,21,10,11,48,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19883171,(E)-hex-1-ene-1-thiol,19883171.png,1,6,53,11,5,37,5,27,5,38,5,27,5,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12046677,(E)-1-bromo-3-iodoprop-1-ene,12046677.png,1,6,53,11,5,27,5,75,5,4,5,28,12,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91141499,"1-bromo-2-chloro-1,1-difluorobutane",91141499.png,1,27,5,75,5,15,5,7,5,27,33,27,5,60,71,48,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53915150,3-(2-fluoro-4-hydroxyphenyl)-2-oxopropanoic acid,53915150.png,1,4,5,6,15,5,71,5,18,5,40,21,10,11,5,15,5,72,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15092588,3-(3-methylphenyl)-3-oxopropanoic acid,15092588.png,1,4,5,6,4,5,36,10,21,10,11,5,4,5,72,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54693535,2-[(E)-2-carboxyethenyl]phenolate,54693535.png,1,15,5,17,6,53,11,5,15,5,194,19,23,10,22,21,79,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"2,3,5,6-tetrachlorobenzoic acid",130.png,1,15,33,4,33,34,33,39,5,102,7,158,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579784,3-(4-sulfanylphenyl)propanoic acid,579784.png,1,4,5,6,18,5,25,10,21,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59859507,"3-(2,5-dimethylfuran-3-yl)propanoate",59859507.png,1,4,5,6,15,33,34,5,60,36,10,132,5,4,5,10,11,12,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2-methylpropanamide,72.png,1,15,5,36,10,12,13,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12485679,2-methylsulfonyl-3-phenyloxirane,12485679.png,1,15,5,36,10,93,10,5,4,5,21,10,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43167543,"2-(2,4-difluorophenyl)sulfonylacetic acid",43167543.png,1,15,5,6,15,33,18,5,60,71,21,10,11,93,10,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59882148,3-propan-2-ylsulfanylbut-1-ene,59882148.png,1,4,5,12,13,5,15,5,10,25,10,48,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123322240,"2-(5-iminocyclohepta-1,6-dien-1-yl)acetic acid",123322240.png,1,15,5,6,34,5,30,8,73,74,5,27,33,39,5,60,23,5,27,5,10,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460080,3-(4-hydroxyphenyl)propanoate,5460080.png,1,4,5,6,18,5,40,21,10,11,12,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"deca-1,3-diyne",16.png,1,66,125,74,5,27,33,4,5,60,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10535366,"(1R,2R)-2-(4-fluorophenyl)cyclopropane-1-carboxylic acid",10535366.png,1,6,27,97,33,119,11,5,15,5,6,18,5,71,21,10,11,8,12,26,5,27,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2-(4-methoxyphenyl)-2-oxoacetic acid,10.png,1,15,5,6,18,5,36,24,21,10,11,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12688004,2-(N-methylanilino)-2-oxoacetic acid,12688004.png,1,15,5,6,41,5,36,10,139,11,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19428854,3-fluoropentane,19428854.png,1,4,5,71,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54473430,"3-(2-chloro-4,5-difluorophenyl)prop-2-enoic acid",54473430.png,1,4,5,6,15,5,7,5,18,33,34,5,60,71,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144394,2-prop-2-enylsulfanylbutane,144394.png,1,15,5,12,5,15,5,23,10,25,10,48,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253745,3-(3-hydroxyphenyl)-2-sulfanylidenepropanoic acid,253745.png,1,4,5,6,4,5,40,21,10,11,5,15,5,25,10,103,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19599332,2-(2-methylphenoxy)-2-oxoacetic acid,19599332.png,1,15,5,6,15,5,36,10,21,24,11,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141018789,2-chloro-2-(3-chlorophenyl)sulfanyl-2-hydroxyacetic acid,141018789.png,1,15,5,7,5,15,5,6,4,5,7,21,10,11,25,10,5,15,5,40,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031707,"3-(3,4-dimethylphenyl)-2-oxopropanoic acid",20031707.png,1,4,5,6,4,33,18,5,60,36,10,21,10,11,5,15,5,72,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141089474,2-iodooxy-2-phenylacetic acid,141089474.png,1,15,5,28,24,5,15,5,21,10,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117694938,(E)-1-chloro-5-methylhex-1-ene,117694938.png,1,6,53,11,5,27,5,7,5,34,5,36,10,37,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57138834,"3-(6-methylidene-1,4-dithiepan-2-yl)propanoic acid",57138834.png,1,4,5,6,39,5,36,10,103,5,27,33,18,5,578,5,15,5,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58388272,"(E)-1-bromo-2,3-dideuteriopent-2-ene",58388272.png,1,6,53,11,5,27,5,75,5,15,33,4,5,60,133,9,5,15,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366861,1-[(E)-prop-1-enyl]sulfanylpropane,5366861.png,1,27,5,17,6,53,11,5,12,5,27,5,23,10,22,25,10,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,2-cyano-3-(4-hydroxyphenyl)prop-2-enoic acid,2102.png,1,15,5,16,5,4,5,6,18,5,40,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140976807,(2S)-2-(N-fluoro-4-methylanilino)propanoic acid,140976807.png,1,6,15,96,5,15,5,6,41,5,71,5,18,5,36,10,139,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136359406,(2Z)-2-diazo-3-phenylbut-3-enoic acid,136359406.png,1,6,15,29,5,15,5,60,80,5,4,5,21,10,48,5,4,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12425336,"4,4,5-trimethylhex-1-ene",12425336.png,1,18,33,18,33,34,5,35,36,10,37,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59706536,(Z)-2-ethyl-3-[(4-hydroxyphenyl)methyl]but-2-enedioic acid,59706536.png,1,6,62,11,5,15,5,19,10,5,4,5,17,6,18,5,40,21,10,11,36,10,22,48,5,15,5,38,60,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529272,"4,4-dimethylhex-1-yne",529272.png,1,18,33,18,5,60,36,10,37,5,27,5,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12704063,2-methyl-1-(2-methylprop-1-enylsulfanyl)prop-1-ene,12704063.png,1,15,5,36,10,5,27,5,6,15,5,36,10,12,5,27,5,23,10,25,10,11,12,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13785336,3-(4-chlorophenyl)oxirane-2-carboxylic acid,13785336.png,1,4,5,6,18,5,7,21,10,11,51,5,15,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21290757,(Z)-3-fluoro-3-(4-methylphenyl)prop-2-enoic acid,21290757.png,1,6,62,11,5,4,5,71,5,4,5,6,18,5,36,10,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
