,cid,iupacname,label
7069,135032269,[2-(3-azido-4-hydroxyphenyl)-1-carboxyethyl]azanium,[2|-|(|3|-|azido|-|4|-|hydroxy|phen|yl|)|-|1|-|carboxy|eth|yl|]|az|anium
7070,135035208,2-phenyl-2-sulfanylideneacetate,2|-|phen|yl|-|2|-|sulfan|yl|idene|acet|ate
7071,135037443,"(1S,2R)-1-methoxycarbonyl-2-phenylcyclopropane-1-carboxylic acid","(|1|S|,|2R|)|-|1|-|meth|oxy|carbonyl|-|2|-|phen|yl|cyclo|prop|ane|-|1|-|carboxylic acid"
7072,135042431,(2R)-2-fluoro-3-phenylpropanoate,(|2|R|)|-|2|-|fluoro|-|3|-|phen|yl|prop|an|oate
7073,135063388,(E)-3-cyclohexyl-2-(methoxymethyl)prop-2-enoic acid,(|E|)|-|3|-|cyclo|hex|yl|-|2|-|(|meth|oxy|meth|yl|)|prop|-|2|-|en|oic acid
7074,135070457,2-benzyl-2-cyanobutanoic acid,2|-|benz|yl|-|2|-|cyano|but|an|oic acid
7075,135073852,butyl 3-(4-hydroxyphenyl)-2-oxopropanoate,but|yl| |3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oate
7076,135121404,"(E)-2,3-dideuterio-3-(2,3,4-trideuteriophenyl)prop-2-enoic acid","(|E|)|-|2|,|3|-|di|deuterio|-|3|-|(|2|,|3|,|4|-|tri|deuterio|phen|yl|)|prop|-|2|-|en|oic acid"
7077,135121919,2-[hydroxy-[(1S)-1-phenylethyl]amino]-2-oxoacetic acid,2|-|[|hydroxy|-|[|(|1S|)|-|1|-|phen|yl|eth|yl|]|amino|]|-|2|-|oxo|acet|ic acid
7078,135123950,"(1R,2R)-2-(1-methyltriazol-4-yl)cyclopropane-1-carboxylic acid","(|1|R|,|2R|)|-|2|-|(|1|-|meth|yltri|az|ol|-|4|-|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
7079,135127103,"3-(3,4-dimethylphenyl)-2-iminopropanoic acid","3|-|(|3|,|4|-|di|meth|yl|phen|yl|)|-|2|-|imino|prop|an|oic acid"
7080,135127117,"(3,4,5-trifluorophenyl)methylsulfanylformic acid","(|3|,|4|,|5|-|tri|fluoro|phen|yl|)|meth|yl|sulfan|yl|formi|c acid"
7081,135145364,2-amino-3-(4-hydroxy-3-(125I)iodanylphenyl)-2-methylpropanoic acid,2|-|amino|-|3|-|(|4|-|hydroxy|-|3|-|(|12|5I|)|iodan|ylphen|yl|)|-|2|-|meth|yl|prop|an|oic acid
7082,135151175,"1-(4,4-dimethylcyclohexyl)cyclopropane-1-carboxylic acid","1|-|(|4|,|4|-|di|meth|yl|cyclo|hex|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
7083,135151196,"1-(4,4-dimethylcyclohexen-1-yl)cyclopropane-1-carboxylic acid","1|-|(|4|,|4|-|di|meth|yl|cyclo|hex|en|-|1|-|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
7084,135151766,3-(4-hydroxyphenyl)-2-iodo-2-[iodo(methyl)amino]propanoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|iodo|-|2|-|[|iodo|(|meth|yl|)|amino|]|prop|an|oic acid
7085,135151774,(2S)-2-amino-3-[3-(fluoromethyl)-4-hydroxyphenyl]propanoic acid,(|2|S)|-|2|-|amino|-|3|-|[|3|-|(|fluoro|meth|yl|)|-|4|-|hydroxy|phen|yl|]|prop|an|oic acid
7086,135151775,(2R)-3-fluoro-3-(4-hydroxyphenyl)-2-(methylamino)propanoic acid,(|2|R|)|-|3|-|fluoro|-|3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|(|meth|yl|amino|)|prop|an|oic acid
7087,135181316,"3-(4-hydroxy-1-methylcyclohexa-2,4-dien-1-yl)propanoic acid","3|-|(|4|-|hydroxy|-|1|-|meth|yl|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|prop|an|oic acid"
7088,135185445,(E)-3-(5-hydroxy-6-methoxypyridin-2-yl)prop-2-enoic acid,(|E|)|-|3|-|(|5|-|hydroxy|-|6|-|meth|oxy|pyridin|-|2|-|yl|)|prop|-|2|-|en|oic acid
7089,135187895,2-(fluoroamino)-3-(4-hydroxyphenyl)-3-oxopropanoic acid,2|-|(|fluoro|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|oxo|prop|an|oic acid
7090,135203756,(2S)-2-amino-3-(3-chloro-2-formyl-4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|amino|-|3|-|(|3|-|chloro|-|2|-|form|yl|-|4|-|hydroxy|phen|yl|)|prop|an|oic acid
7091,135221089,3-(2-phosphanylphenyl)propanoic acid,3|-|(|2|-|pho|s|phan|yl|phen|yl|)|prop|an|oic acid
7092,135230674,2-benzyl-3-methyliminopropanoic acid,2|-|benz|yl|-|3|-|meth|yl|imino|prop|an|oic acid
7093,135230792,2-[(4-hydroxyphenyl)methyl]-3-methyliminopropanoic acid,2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|-|3|-|meth|yl|imino|prop|an|oic acid
7094,135253945,"(2Z)-2-(cyclohepta-1,4,6-trien-1-ylmethoxyimino)acetic acid","(|2|Z)|-|2|-|(|cyclo|hept|a|-|1|,|4|,|6|-|tri|en|-|1|-|yl|meth|oxy|imino|)|acet|ic acid"
7095,135262774,(2S)-2-amino-3-fluoro-3-(4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|amino|-|3|-|fluoro|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
7096,135263791,(2S)-3-(4-hydroxyphenyl)-3-iodo-2-(iodoamino)propanoic acid,(|2|S)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|iodo|-|2|-|(|iodo|amino|)|prop|an|oic acid
7097,135263837,(E)-3-(6-methoxy-4-methylpyridin-3-yl)prop-2-enoic acid,(|E|)|-|3|-|(|6|-|meth|oxy|-|4|-|meth|yl|pyridin|-|3|-|yl|)|prop|-|2|-|en|oic acid
7098,135276598,2-(cyclohexen-1-yloxy)-2-oxoacetic acid,2|-|(|cyclo|hex|en|-|1|-|yl|oxy|)|-|2|-|oxo|acet|ic acid
7099,135276600,2-[(1E)-cycloocten-1-yl]oxy-2-oxoacetic acid,2|-|[|(|1|E|)|-|cyclo|oct|en|-|1|-|yl|]|oxy|-|2|-|oxo|acet|ic acid
7100,135283366,2-(5-bromo-2-chlorophenyl)sulfanylacetic acid,2|-|(|5|-|bromo|-|2|-|chloro|phen|yl|)|sulfan|yl|acet|ic acid
7101,135290361,"2,3,4,6,7,8,9,10-octahydro-1H-pyridazino[1,2-a]diazepine-3-carboxylic acid","2|,|3|,|4|,|6|,|7|,|8|,|9|,|10|-|oct|ahydro|-|1H|-|pyridazino[1|,|2|-|a]|di|azepine|-|3|-|carboxylic acid"
7102,135291142,2-(7-methyl-2-bicyclo[3.3.1]non-1(8)-enyl)acetic acid,2|-|(|7|-|meth|yl|-|2|-|bicyclo|[|3.3|.1|]|non|-|1|(|8|)|-|en|yl|)|acet|ic acid
7103,135300664,"(2S)-3-(4-hydroxycyclohexa-1,3-dien-1-yl)-2-(methylamino)propanoic acid","(|2|S)|-|3|-|(|4|-|hydroxy|cyclo|hex|a|-|1|,|3|-|di|en|-|1|-|yl|)|-|2|-|(|meth|yl|amino|)|prop|an|oic acid"
7104,135306539,2-benzyl-3-chloro-3-oxopropanoic acid,2|-|benz|yl|-|3|-|chloro|-|3|-|oxo|prop|an|oic acid
7105,135326391,3-cyano-3-(2-ethyl-4-hydroxyphenyl)prop-2-enoic acid,3|-|cyano|-|3|-|(|2|-|eth|yl|-|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid
7106,135338573,(1R)-2-(cyclohexylmethyl)cycloprop-2-ene-1-carboxylic acid,(|1|R)|-|2|-|(|cyclo|hex|yl|meth|yl|)|cyclo|prop|-|2|-|ene|-|1|-|carboxylic acid
7107,135343982,(E)-3-(1-ethyltriazol-4-yl)prop-2-enoic acid,(|E|)|-|3|-|(|1|-|eth|yltri|az|ol|-|4|-|yl|)|prop|-|2|-|en|oic acid
7108,135344800,2-(1-acetylpiperidin-4-yl)cyclopropane-1-carboxylic acid,2|-|(|1|-|acetyl|piperidin|-|4|-|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid
7109,135344962,"6,8-dichloro-2,7-naphthyridine-3-carboxylic acid","6|,|8|-|di|chloro|-|2|,|7|-|naphthyridine|-|3|-|carboxylic acid"
7110,135354402,"3-(2,4-difluorophenyl)-2-hydroxy-2-methylpropanoic acid","3|-|(|2|,|4|-|di|fluoro|phen|yl|)|-|2|-|hydroxy|-|2|-|meth|yl|prop|an|oic acid"
7111,135358487,(Z)-2-azido-3-(2-bromo-4-chlorophenyl)prop-2-enoic acid,(|Z|)|-|2|-|azido|-|3|-|(|2|-|bromo|-|4|-|chloro|phen|yl|)|prop|-|2|-|en|oic acid
7112,135375979,2-(4-chlorophenyl)-2-methyl-3-oxopropanoic acid,2|-|(|4|-|chloro|phen|yl|)|-|2|-|meth|yl|-|3|-|oxo|prop|an|oic acid
7113,135426863,3-(2-amino-4-methyl-6-oxo-1H-pyrimidin-5-yl)propanoic acid,3|-|(|2|-|amino|-|4|-|meth|yl|-|6|-|oxo|-|1H|-|pyrimidin|-|5|-|yl|)|prop|an|oic acid
7114,135439381,"3-(3-amino-5-oxo-4H-1,2,4-triazin-6-yl)propanoic acid","3|-|(|3|-|amino|-|5|-|oxo|-|4|H|-|1|,|2|,|4|-|tri|azin|-|6|-|yl|)|prop|an|oic acid"
7115,135484882,"7,8-dihydroxyisoquinoline-3-carboxylic acid","7|,|8|-|di|hydroxyisoquinoline|-|3|-|carboxylic acid"
7116,135584449,"1H-1,2-benzodiazepine-3-carboxylic acid","1|H|-|1|,|2|-|benzo|dia|zepine|-|3|-|carboxylic acid"
7117,135736891,"6,7-dihydroxyisoquinoline-3-carboxylic acid","6|,|7|-|di|hydroxyisoquinoline|-|3|-|carboxylic acid"
7118,135742171,6-hydroxyisoquinoline-3-carboxylic acid,6|-|hydroxyisoquinoline|-|3|-|carboxylic acid
7119,135747591,2-[cyclohexyl(hydroxy)amino]-2-oxoacetic acid,2|-|[|cyclo|hex|yl|(|hydroxy|)|amino|]|-|2|-|oxo|acet|ic acid
7120,135856153,(2E)-2-(3-chloro-4-hydroxyphenyl)-2-methoxyiminoacetic acid,(|2|E|)|-|2|-|(|3|-|chloro|-|4|-|hydroxy|phen|yl|)|-|2|-|meth|oxyimino|acet|ic acid
7121,135880001,"6,7-dihydroxy-3,4-dihydroisoquinoline-3-carboxylic acid","6|,|7|-|di|hydroxy|-|3|,|4|-|di|hydroisoquinoline|-|3|-|carboxylic acid"
7122,136017913,"2-(6-hydroxy-1,2-benzoxazol-3-yl)acetic acid","2|-|(|6|-|hydroxy|-|1|,|2|-|benzoxazol|-|3|-|yl|)|acet|ic acid"
7123,136047514,N-(4-hydroxyphenyl)iminonitramide,N|-|(|4|-|hydroxy|phen|yl|)|iminonitra|mide
7124,136047579,2-(4-hydroxybenzotriazol-1-yl)acetic acid,2|-|(|4|-|hydroxy|benz|otriazol|-|1|-|yl|)|acet|ic acid
7125,136085968,(Z)-3-pyridin-2-yl-2-sulfanylprop-2-enoic acid,(|Z|)|-|3|-|pyridin|-|2|-|yl|-|2|-|sulfan|yl|prop|-|2|-|en|oic acid
7126,136107611,7-hydroxyquinoline-3-carboxylic acid,7|-|hydroxy|quinoline|-|3|-|carboxylic acid
7127,136108965,2-(4-hydroxyphenyl)-2-methoxyiminoacetic acid,2|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|oxyimino|acet|ic acid
7128,136163359,"6,8-dihydroxy-3-methyl-4H-isoquinoline-3-carboxylic acid","6|,|8|-|di|hydroxy|-|3|-|meth|yl|-|4H|-|isoquinoline|-|3|-|carboxylic acid"
7129,136210196,(NE)-N-[(4-hydroxyphenyl)methylidene]methanesulfonamide,(|N|E|)|-|N|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|idene|]|meth|ane|sulfon|amide
7130,136231706,7-amino-6-hydroxyisoquinoline-3-carboxylic acid,7|-|amino|-|6|-|hydroxyisoquinoline|-|3|-|carboxylic acid
7131,136359406,(2Z)-2-diazo-3-phenylbut-3-enoic acid,(|2|Z)|-|2|-|di|azo|-|3|-|phen|yl|but|-|3|-|en|oic acid
7132,136361133,(2Z)-2-diazo-2-(2-methylphenyl)acetic acid,(|2|Z)|-|2|-|di|azo|-|2|-|(|2|-|meth|yl|phen|yl|)|acet|ic acid
7133,136361143,(2Z)-2-diazo-2-phenylacetic acid,(|2|Z)|-|2|-|di|azo|-|2|-|phen|yl|acet|ic acid
7134,136365227,(2Z)-2-diazo-2-(4-methylphenyl)sulfonylacetic acid,(|2|Z)|-|2|-|di|azo|-|2|-|(|4|-|meth|yl|phen|yl|)|sulfon|yl|acet|ic acid
7135,136378456,(2Z)-2-diazo-3-phenylpropanoic acid,(|2|Z)|-|2|-|di|azo|-|3|-|phen|yl|prop|an|oic acid
7136,136394949,(E)-3-(3-chloro-2-fluorophenyl)-2-(ethyldiazenyl)-3-hydroxyprop-2-enoic acid,(|E|)|-|3|-|(|3|-|chloro|-|2|-|fluoro|phen|yl|)|-|2|-|(|eth|yl|di|azen|yl|)|-|3|-|hydroxy|prop|-|2|-|en|oic acid
7137,136394958,"2-diazo-3-(2,6-difluorophenyl)-3-oxopropanoate","2|-|di|azo|-|3|-|(|2|,|6|-|di|fluoro|phen|yl|)|-|3|-|oxo|prop|an|oate"
7138,136401142,(2Z)-2-(benzenesulfonyl)-2-diazoacetic acid,(|2|Z)|-|2|-|(|benze|ne|sulfon|yl|)|-|2|-|di|azoacet|ic acid
7139,136401953,2-diazo-3-oxo-3-thiophen-2-ylpropanoic acid,2|-|di|azo|-|3|-|oxo|-|3|-|thiophen|-|2|-|yl|prop|an|oic acid
7140,136402291,(E)-3-(2-chloro-6-fluorophenyl)-3-hydroxy-2-(methyldiazenyl)prop-2-enoic acid,(|E|)|-|3|-|(|2|-|chloro|-|6|-|fluoro|phen|yl|)|-|3|-|hydroxy|-|2|-|(|meth|yl|di|azen|yl|)|prop|-|2|-|en|oic acid
7141,136404189,(E)-3-(3-chlorothiophen-2-yl)-2-diazenyl-3-hydroxyprop-2-enoic acid,(|E|)|-|3|-|(|3|-|chloro|thio|phen|-|2|-|yl|)|-|2|-|di|azen|yl|-|3|-|hydroxy|prop|-|2|-|en|oic acid
7142,136420831,(E)-3-cyclohexyl-3-hydroxy-2-nitrosoprop-2-enoic acid,(|E|)|-|3|-|cyclo|hex|yl|-|3|-|hydroxy|-|2|-|nitrosoprop|-|2|-|en|oic acid
7143,136425851,(2Z)-2-diazo-3-(4-hydroxyphenyl)propanoic acid,(|2|Z)|-|2|-|di|azo|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
7144,136436260,3-(4-hydroxyphenyl)-3-iminopropanoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|imino|prop|an|oic acid
7145,136436286,carboxy 4-hydroxy-2-methylbenzenecarboximidate,carboxy| |4|-|hydroxy|-|2|-|meth|yl|benz|ene|carboximidate
7146,136437549,3-(1-bicyclo[2.2.1]hept-2-enyl)-2-diazo-3-oxopropanoic acid,3|-|(|1|-|bicyclo|[|2.2|.1|]|hept|-|2|-|en|yl|)|-|2|-|di|azo|-|3|-|oxo|prop|an|oic acid
7147,136437550,3-(2-bicyclo[2.2.1]hept-5-enyl)-2-diazo-3-oxopropanoic acid,3|-|(|2|-|bicyclo|[|2.2|.1|]|hept|-|5|-|en|yl|)|-|2|-|di|azo|-|3|-|oxo|prop|an|oic acid
7148,136460419,(2E)-2-(4-hydroxyphenyl)-2-methoxyiminoacetic acid,(|2|E|)|-|2|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|oxyimino|acet|ic acid
7149,136462278,(2E)-2-hydroxyimino-2-(4-hydroxyphenyl)acetic acid,(|2|E|)|-|2|-|hydroxyimino|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid
7150,136464714,(2Z)-2-diazo-3-phenylpentanoic acid,(|2|Z)|-|2|-|di|azo|-|3|-|phen|yl|pent|an|oic acid
7151,136467977,methyl (2Z)-2-diazo-3-(4-hydroxyphenyl)propanoate,meth|yl| |(|2|Z|)|-|2|-|di|azo|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oate
7152,136468009,ethyl (2Z)-2-diazo-3-(4-hydroxyphenyl)propanoate,eth|yl| |(|2|Z|)|-|2|-|di|azo|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oate
7153,136487180,(2E)-2-(3-chloro-4-hydroxyphenyl)-2-hydroxyiminoacetic acid,(|2|E|)|-|2|-|(|3|-|chloro|-|4|-|hydroxy|phen|yl|)|-|2|-|hydroxyimino|acet|ic acid
7154,136508557,(3Z)-3-(4-hydroxyphenyl)-3-methoxyiminopropanoic acid,(|3|Z)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|meth|oxyimino|prop|an|oic acid
7155,136508558,(3E)-3-(4-hydroxyphenyl)-3-methoxyiminopropanoic acid,(|3|E|)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|meth|oxyimino|prop|an|oic acid
7156,136633692,3-(4-hydroxyphenyl)-2-methanethioylprop-2-enoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|an|ethioylpro|p|-|2|-|en|oic acid
7157,137061853,(2S)-2-amino-3-[3-(aminodiazenyl)-4-hydroxyphenyl]propanoic acid,(|2|S)|-|2|-|amino|-|3|-|[|3|-|(|amino|di|azen|yl|)|-|4|-|hydroxy|phen|yl|]|prop|an|oic acid
7158,137093484,(2Z)-2-diazo-3-phenylbutanoic acid,(|2|Z)|-|2|-|di|azo|-|3|-|phen|yl|but|an|oic acid
7159,137093485,2-diazo-4-phenylbutanoic acid,2|-|di|azo|-|4|-|phen|yl|but|an|oic acid
7160,137203127,6-fluoro-7-hydroxyquinoline-3-carboxylic acid,6|-|fluoro|-|7|-|hydroxy|quinoline|-|3|-|carboxylic acid
7161,137205199,"2-amino-3-(4,5-dihydroxy-2-nitrosophenyl)propanoic acid","2|-|amino|-|3|-|(|4|,|5|-|di|hydroxy|-|2|-|nitrosophen|yl|)|prop|an|oic acid"
7162,137221546,(2Z)-2-diazo-2-(2-methoxyphenyl)acetic acid,(|2|Z)|-|2|-|di|azo|-|2|-|(|2|-|meth|oxy|phen|yl|)|acet|ic acid
7163,137221549,"(2Z)-2-diazo-2-(2,5-dimethoxyphenyl)acetic acid","(|2|Z)|-|2|-|di|azo|-|2|-|(|2|,|5|-|di|meth|oxy|phen|yl|)|acet|ic acid"
7164,137285743,"2-(cyclohepta-2,6-dien-1-ylideneamino)acetic acid","2|-|(|cyclo|hept|a|-|2|,|6|-|di|en|-|1|-|yl|idene|amino|)|acet|ic acid"
7165,137321181,2-[cyclopentyl(hydroxy)amino]-2-oxoacetic acid,2|-|[|cyclo|pent|yl|(|hydroxy|)|amino|]|-|2|-|oxo|acet|ic acid
7166,137327431,"3-(3,4-dihydroxyphenyl)-2-silyloxyprop-2-enoic acid","3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|-|2|-|silyloxy|prop|-|2|-|en|oic acid"
7167,137333843,3-(4-aminophenyl)-2-oxopropanoate,3|-|(|4|-|amino|phen|yl|)|-|2|-|oxo|prop|an|oate
7168,137360823,3-(4-bromo-3-fluorophenyl)-2-hydroxypropanoic acid,3|-|(|4|-|bromo|-|3|-|fluoro|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid
7169,137384171,6-sulfanyl-1-benzothiophene-2-carboxylic acid,6|-|sulfan|yl|-|1|-|benzo|thio|phene|-|2|-|carboxylic acid
7170,137387055,3-(4-oxooxetan-2-yl)propanoic acid,3|-|(|4|-|oxo|oxet|an|-|2|-|yl|)|prop|an|oic acid
7171,137395688,2-(3-phosphanyl-3-azabicyclo[3.1.0]hexan-6-yl)acetic acid,2|-|(|3|-|pho|s|phan|yl|-|3|-|az|abicyclo[|3.1|.0|]|hex|an|-|6|-|yl|)|acet|ic acid
7172,137405484,(2S)-3-(4-fluoropyrazol-1-yl)-2-hydroxy-2-methylpropanoic acid,(|2|S)|-|3|-|(|4|-|fluoro|pyraz|ol|-|1|-|yl|)|-|2|-|hydroxy|-|2|-|meth|yl|prop|an|oic acid
7173,137405485,3-(4-fluoropyrazol-1-yl)-2-hydroxy-2-methylpropanoic acid,3|-|(|4|-|fluoro|pyraz|ol|-|1|-|yl|)|-|2|-|hydroxy|-|2|-|meth|yl|prop|an|oic acid
7174,137443087,(E)-3-(5-fluorothiophen-2-yl)prop-2-enoic acid,(|E|)|-|3|-|(|5|-|fluorothiophen|-|2|-|yl|)|prop|-|2|-|en|oic acid
7175,137443231,"3-(3-bicyclo[4.2.0]octa-1(6),2,4-trienyl)propanoic acid","3|-|(|3|-|bicyclo|[|4.2|.0|]|oct|a|-|1|(|6|)|,|2|,|4|-|tri|en|yl|)|prop|an|oic acid"
7176,137456693,3-ethyl-2-methyl-3-(4-methylphenyl)oxirane-2-carboxylic acid,3|-|eth|yl|-|2|-|meth|yl|-|3|-|(|4|-|meth|yl|phen|yl|)|oxirane|-|2|-|carboxylic acid
7177,137462849,"3-(4,5-dihydroxycyclohexa-1,4-dien-1-yl)prop-2-enoic acid","3|-|(|4|,|5|-|di|hydroxy|cyclo|hex|a|-|1|,|4|-|di|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
7178,137462855,(2R)-3-(3-cyanophenyl)-2-hydroxypropanoic acid,(|2|R|)|-|3|-|(|3|-|cyano|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid
7179,137472989,"(E)-3-(4-hydroxy-3-oxocyclohexa-1,4-dien-1-yl)prop-2-enoic acid","(|E|)|-|3|-|(|4|-|hydroxy|-|3|-|oxo|cyclo|hex|a|-|1|,|4|-|di|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
7180,137480108,"2-[(6,6-difluoro-3-bicyclo[3.1.0]hexanyl)oxy]acetic acid","2|-|[|(|6|,|6|-|di|fluoro|-|3|-|bicyclo|[|3.1|.0|]|hex|an|yl|)|oxy|]|acet|ic acid"
7181,137480113,2-(4-chloro-3-fluoro-N-nitrosoanilino)acetic acid,2|-|(|4|-|chloro|-|3|-|fluoro|-|N|-|nitrosoanilino|)|acet|ic acid
7182,137487781,3-(3-methoxycarbonyl-1-bicyclo[1.1.1]pentanyl)propanoic acid,3|-|(|3|-|meth|oxy|carbonyl|-|1|-|bicyclo|[|1.1|.1|]|pent|an|yl|)|prop|an|oic acid
7183,137499282,"2-(2-oxo-1,3-dioxolan-4-ylidene)ethyl hydrogen carbonate","2|-|(|2|-|oxo|-|1|,|3|-|di|oxol|an|-|4|-|yl|idene|)|eth|yl| |hydrogen| |carbonate"
7184,137501290,"(Z)-2-azido-3-(1,3-thiazol-5-yl)prop-2-enoic acid","(|Z|)|-|2|-|azido|-|3|-|(|1|,|3|-|th|i|azol|-|5|-|yl|)|prop|-|2|-|en|oic acid"
7185,137502314,3-(4-hydroxy-3-prop-1-en-2-ylphenyl)propanoic acid,3|-|(|4|-|hydroxy|-|3|-|prop|-|1|-|en|-|2|-|yl|phen|yl|)|prop|an|oic acid
7186,137504601,"(E)-3-(2-fluorocyclohepta-1,3,5-trien-1-yl)prop-2-enoic acid","(|E|)|-|3|-|(|2|-|fluoro|cyclo|hept|a|-|1|,|3|,|5|-|tri|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
7187,137505715,"3-(4,4-difluoro-1-methylpyrrolidin-2-yl)propanoic acid","3|-|(|4|,|4|-|di|fluoro|-|1|-|meth|yl|pyrroli|din|-|2|-|yl|)|prop|an|oic acid"
7188,137518963,(E)-3-(3-fluorothiophen-2-yl)prop-2-enoic acid,(|E|)|-|3|-|(|3|-|fluorothiophen|-|2|-|yl|)|prop|-|2|-|en|oic acid
7189,137701426,"3-(1,3-oxazol-4-yl)prop-2-enoic acid","3|-|(|1|,|3|-|oxaz|ol|-|4|-|yl|)|prop|-|2|-|en|oic acid"
7190,137733667,"3-(2,3-difluoro-4-hydroxyphenyl)-2-oxopropanoic acid","3|-|(|2|,|3|-|di|fluoro|-|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
7191,138392250,"N,2-dihydroxy-N-(4-hydroxyphenyl)acetamide","N|,|2|-|di|hydroxy|-|N|-|(|4|-|hydroxy|phen|yl|)|acet|amide"
7192,138394751,"2-oxo-3-(1,2,4-triazol-1-yl)propanoic acid","2|-|oxo|-|3|-|(|1|,|2|,|4|-|tri|az|ol|-|1|-|yl|)|prop|an|oic acid"
7193,138403125,"(2R,3S)-3-fluoro-2-hydroxy-3-phenylpropanoic acid","(|2|R|,|3S)|-|3|-|fluoro|-|2|-|hydroxy|-|3|-|phen|yl|prop|an|oic acid"
7194,138461379,"2,2-difluoro-2-[[(5R)-7-oxo-1,6-diazabicyclo[3.2.1]octan-6-yl]oxy]acetic acid","2|,|2|-|di|fluoro|-|2|-|[|[|(|5R|)|-|7|-|oxo|-|1|,|6|-|di|azabicyclo[|3.2|.1|]|oct|an|-|6|-|yl|]|oxy|]|acet|ic acid"
7195,138470155,2-hydroxy-2-iodo-3-phenylpropanoic acid,2|-|hydroxy|-|2|-|iodo|-|3|-|phen|yl|prop|an|oic acid
7196,138470156,3-hydroxy-3-iodo-3-phenylpropanoic acid,3|-|hydroxy|-|3|-|iodo|-|3|-|phen|yl|prop|an|oic acid
7197,138470284,"(Z)-4-(3-methoxy-1,2-oxazol-5-yl)pent-2-enoic acid","(|Z|)|-|4|-|(|3|-|meth|oxy|-|1|,|2|-|oxaz|ol|-|5|-|yl|)|pent|-|2|-|en|oic acid"
7198,138473062,"6-hydroxy-2,3,8-trimethyl-3,4-dihydrochromene-2-carboxylic acid","6|-|hydroxy|-|2|,|3|,|8|-|tri|meth|yl|-|3|,|4|-|di|hydro|chro|men|e|-|2|-|carboxylic acid"
7199,138473069,"6-hydroxy-2,8-dimethyl-3,4-dihydrochromene-2-carboxylic acid","6|-|hydroxy|-|2|,|8|-|di|meth|yl|-|3|,|4|-|di|hydro|chro|men|e|-|2|-|carboxylic acid"
7200,138490677,(Z)-2-azido-3-thiophen-3-ylprop-2-enoic acid,(|Z|)|-|2|-|azido|-|3|-|thiophen|-|3|-|yl|prop|-|2|-|en|oic acid
7201,138490834,(Z)-3-(2-chloro-4-fluorophenyl)-3-hydroxyprop-2-enoic acid,(|Z|)|-|3|-|(|2|-|chloro|-|4|-|fluoro|phen|yl|)|-|3|-|hydroxy|prop|-|2|-|en|oic acid
7202,138491907,(Z)-2-azido-3-(3-chloro-4-fluorophenyl)prop-2-enoic acid,(|Z|)|-|2|-|azido|-|3|-|(|3|-|chloro|-|4|-|fluoro|phen|yl|)|prop|-|2|-|en|oic acid
7203,138507845,"2-(2,3,5,6-tetrafluoro-4-methylphenyl)sulfanylacetic acid","2|-|(|2|,|3|,|5|,|6|-|tetra|fluoro|-|4|-|meth|yl|phen|yl|)|sulfan|yl|acet|ic acid"
7204,138509389,"(E)-3-(6-methyl-3,4-dihydropyridin-4-yl)prop-2-enoic acid","(|E|)|-|3|-|(|6|-|meth|yl|-|3|,|4|-|di|hydro|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid"
7205,138509511,"(Z)-2-cyano-3-(4-methylcyclopenta-1,3-dien-1-yl)prop-2-enoic acid","(|Z|)|-|2|-|cyano|-|3|-|(|4|-|meth|yl|cyclo|pent|a|-|1|,|3|-|di|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
