,cid,iupacname,label
6454,134970452.png,(1S)-1-bromo-2-(bromomethyl)cyclopropane,"[1, 38, 34, 158, 17, 34, 17, 24, 17, 16, 17, 38, 24, 4, 18, 39, 35, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6455,134950909.png,"(2S)-2-(2,2,2-trideuterioethyl)pentan-1-ol","[1, 38, 16, 158, 17, 16, 17, 38, 16, 21, 16, 21, 16, 17, 23, 79, 6, 18, 39, 10, 43, 17, 34, 17, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6456,134937264.png,(2S)-1-chloro-2-ethyl-1-iodo-2-methylcyclopropane,"[1, 38, 16, 158, 17, 34, 17, 26, 17, 16, 17, 6, 18, 17, 34, 17, 37, 17, 16, 17, 4, 18, 35, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6457,134934445.png,1-(ethenyldisulfanyl)propane,"[1, 34, 17, 38, 6, 49, 18, 376, 18, 39, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6458,134928615.png,2-ethylsulfanylsulfinylpropane,"[1, 16, 17, 6, 18, 51, 18, 168, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6459,134927890.png,"(2R,3R)-2-ethyl-3-propylthiirane","[1, 38, 16, 159, 21, 278, 17, 16, 17, 6, 18, 17, 22, 17, 7, 520, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6460,134905359.png,1-bromo-5-deuteriopentane,"[1, 34, 17, 24, 17, 25, 17, 79, 10, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6461,134901750.png,"(1S,2S)-1,2-diiodocyclopropane","[1, 38, 34, 222, 21, 221, 39, 17, 34, 21, 16, 17, 27, 713, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6462,134900798.png,"1,3-dibromo-1,1,3,3-tetradeuterio-2-methylpropane","[1, 34, 21, 22, 17, 27, 24, 17, 34, 21, 34, 21, 22, 21, 22, 17, 31, 79, 17, 16, 17, 4, 18, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6463,134897463.png,2-prop-2-ynylsulfanylprop-1-ene,"[1, 16, 17, 7, 17, 16, 17, 82, 18, 51, 18, 7, 17, 34, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6464,134897462.png,1-ethenylsulfanylbut-2-yne,"[1, 34, 17, 6, 49, 18, 51, 18, 29, 17, 16, 17, 58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6465,134893889.png,"(E)-1-chloro-1,2-bis(methylsulfanyl)ethene","[1, 38, 147, 39, 17, 34, 17, 26, 17, 34, 21, 16, 17, 50, 38, 4, 18, 51, 18, 39, 6, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6466,134889307.png,"(2S,3S)-2,3-diethylthiirane","[1, 38, 16, 222, 21, 280, 17, 16, 21, 22, 17, 27, 6, 520, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6467,134888032.png,"1,2-diethynyl-1-methylcyclopropane","[1, 34, 21, 16, 17, 27, 6, 82, 18, 17, 34, 17, 4, 18, 35, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6468,134886672.png,"(1R)-1,2-bis(ethenyl)cyclopropane","[1, 38, 34, 226, 17, 34, 21, 16, 17, 50, 38, 6, 49, 18, 39, 35, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6469,134885468.png,(E)-1-prop-2-ynylsulfanylprop-1-ene,"[1, 38, 147, 39, 17, 34, 17, 7, 17, 16, 17, 82, 18, 51, 18, 7, 17, 34, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6470,134884008.png,(E)-1-bromo-2-(chloromethyl)but-2-ene,"[1, 38, 147, 39, 17, 34, 17, 24, 17, 16, 17, 38, 26, 4, 18, 39, 29, 17, 16, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6471,134882367.png,but-3-enyl thiohypobromite,"[1, 29, 17, 22, 17, 49, 18, 106, 688, 689, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6472,134872381.png,"1-bromo-2-chloro-1,1,2-trifluoro-2-methylsulfanylethane","[1, 34, 17, 24, 17, 16, 17, 26, 17, 34, 21, 34, 21, 16, 17, 23, 40, 17, 16, 17, 4, 18, 51, 18, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6473,134867010.png,"(1Z)-1-bromopenta-1,4-diene","[1, 38, 34, 252, 17, 34, 17, 24, 10, 47, 17, 34, 21, 20, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6474,134863388.png,(Z)-2-deuteriohex-3-ene,"[1, 38, 148, 39, 17, 16, 17, 79, 19, 17, 22, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6475,134857503.png,hydroxy(pentan-3-ylidene)oxidanium,"[1, 64, 59, 38, 10, 43, 17, 22, 17, 18, 48, 39, 244, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6476,134853710.png,"(3Z)-6-deuteriohexa-1,3-dien-5-yne","[1, 38, 22, 252, 17, 44, 17, 79, 19, 47, 17, 34, 21, 22, 17, 27, 49, 17, 25, 17, 58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6477,134834074.png,bis(methylsulfanyl)methylidene-methyloxidanium,"[1, 714, 18, 51, 18, 39, 4, 18, 48, 17, 4, 18, 244, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6478,134575342.png,4-methyl-2-methylsulfanylpent-1-ene,"[1, 20, 17, 4, 18, 17, 16, 17, 4, 18, 51, 18, 10, 17, 34, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6479,134441574.png,"1,3-difluoro-2-methylhexane","[1, 34, 21, 22, 17, 27, 40, 17, 16, 17, 4, 18, 19, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6480,134405289.png,"(3Z)-3,4-difluorohexa-1,3-diene","[1, 38, 22, 252, 17, 22, 21, 20, 17, 27, 40, 19, 47, 17, 34, 21, 22, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6481,134398853.png,"S-[(2E)-penta-2,4-dien-2-yl]thiohydroxylamine","[1, 222, 17, 80, 38, 16, 147, 39, 17, 10, 47, 17, 16, 21, 20, 17, 27, 49, 17, 16, 17, 18, 83, 132, 133, 127, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6482,134379334.png,2-(methylsulfanylmethyl)but-3-enenitrile,"[1, 16, 17, 38, 4, 18, 51, 18, 4, 18, 39, 29, 17, 22, 17, 715, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6483,134252217.png,3-propylsulfanylpropylphosphane,"[1, 22, 17, 7, 18, 51, 18, 7, 18, 210, 211, 682, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6484,134232349.png,(E)-4-(chloromethyl)hex-2-ene,"[1, 38, 147, 39, 17, 20, 17, 38, 26, 4, 18, 39, 19, 17, 16, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6485,134225075.png,N-[(Z)-prop-1-enyl]sulfanylpropan-1-amine,"[1, 116, 17, 80, 38, 252, 17, 7, 17, 34, 17, 49, 18, 83, 51, 18, 7, 43, 17, 34, 17, 127, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6486,134206031.png,"1-bromo-1,1-difluoro-3-iodopropane","[1, 34, 17, 24, 17, 34, 21, 34, 17, 27, 40, 17, 22, 17, 37, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6487,133666136.png,"(1Z,3Z)-1-chloro-2-methylpenta-1,3-diene","[1, 38, 34, 148, 21, 22, 252, 17, 34, 17, 26, 17, 16, 17, 4, 18, 10, 47, 17, 34, 21, 22, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6488,131234895.png,"(1E)-1-iodopenta-1,3-diene","[1, 38, 34, 147, 39, 17, 34, 17, 37, 10, 47, 17, 34, 21, 22, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6489,131180791.png,"1,1,1-trifluoro-3-propan-2-ylsulfanylpropane","[1, 34, 21, 34, 21, 34, 17, 23, 40, 17, 22, 17, 7, 43, 17, 16, 17, 18, 51, 18, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6490,131139415.png,(3R)-3-(chloromethyl)hept-1-ene,"[1, 38, 22, 226, 17, 22, 17, 38, 26, 4, 18, 39, 12, 17, 34, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6491,130722223.png,N-prop-2-ynoxypropan-1-amine,"[1, 116, 17, 7, 17, 16, 17, 82, 78, 7, 43, 17, 34, 17, 127, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6492,129924259.png,3-(bromomethylsulfanyl)prop-1-ene,"[1, 22, 17, 38, 24, 4, 18, 51, 18, 39, 7, 17, 34, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6493,129922202.png,1-bromo-1-ethenylsulfanylethane,"[1, 34, 17, 24, 17, 34, 17, 6, 49, 18, 51, 18, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6494,129868719.png,"1,1,1,2,2-pentadeuteriopentane","[1, 34, 21, 34, 21, 34, 21, 16, 21, 16, 17, 86, 79, 10, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6495,129868711.png,3-deuteriohexane,"[1, 22, 17, 79, 19, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6496,129687093.png,"1,1,1,2,2,3-hexadeuteriohexane","[1, 34, 21, 34, 21, 34, 21, 16, 21, 16, 21, 22, 17, 45, 667, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6497,129374948.png,"(3S,4S)-3,4-dimethylhexa-1,5-diene","[1, 38, 22, 222, 21, 277, 17, 22, 21, 20, 17, 27, 4, 18, 19, 47, 17, 34, 21, 25, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6498,124163076.png,2-(ethyldisulfanyl)prop-1-ene,"[1, 16, 17, 38, 6, 18, 376, 18, 39, 7, 17, 34, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6499,124020447.png,"(5E)-2-methylocta-2,5-diene","[1, 38, 25, 147, 39, 17, 16, 17, 4, 18, 13, 47, 17, 16, 21, 25, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6500,123819676.png,"(1S,2S)-1-ethenyl-2-ethylcyclopropane","[1, 38, 34, 222, 21, 221, 39, 17, 34, 17, 6, 49, 18, 17, 16, 17, 6, 18, 35, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6501,123816817.png,"hexa-1,5-dien-3-yloxysilane","[1, 45, 17, 34, 21, 25, 17, 27, 49, 17, 22, 17, 18, 78, 554, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6502,123806591.png,"3,3-dimethylhex-1-en-5-yne","[1, 22, 21, 22, 17, 27, 4, 18, 19, 17, 34, 17, 49, 17, 25, 17, 58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6503,123798081.png,propan-2-yl(propyl)silane,"[1, 7, 43, 17, 16, 17, 18, 38, 7, 18, 39, 554, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6504,123796076.png,4-fluoro-4-methylhex-2-ene,"[1, 20, 17, 40, 17, 20, 17, 4, 18, 19, 17, 16, 17, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6505,123789396.png,"2-(fluoromethyl)penta-1,3-diene","[1, 16, 17, 38, 40, 4, 18, 39, 10, 47, 17, 34, 21, 22, 17, 27, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6506,123788439.png,1-chloro-2-methylsulfanylbutane,"[1, 34, 17, 26, 17, 16, 17, 4, 18, 51, 18, 29, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6507,123786485.png,1-ethenyl-2-(2-methylpropyl)cyclopropane,"[1, 34, 17, 6, 49, 18, 17, 16, 17, 38, 16, 17, 4, 18, 7, 18, 39, 35, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6508,123773690.png,heptan-3-ylidenephosphane,"[1, 12, 43, 17, 22, 17, 18, 48, 210, 211, 682, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6509,123772240.png,4-methylhex-1-yne,"[1, 20, 17, 4, 18, 19, 17, 34, 17, 58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6510,123761006.png,hex-3-en-3-ylsilane,"[1, 19, 17, 22, 17, 49, 17, 22, 17, 18, 554, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6511,123760118.png,"4-chloro-3,3-dimethylhexane","[1, 20, 17, 26, 17, 22, 21, 22, 17, 27, 4, 18, 19, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6512,123757095.png,hexan-3-yl(methylidyne)azanium,"[1, 85, 17, 22, 17, 18, 38, 4, 18, 716, 39, 243, 254, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
